Location,TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Cluster,CustomerOccupation,TransactionType,Channel,Location_Inverse
0.021894904458598725,2.1174596088673567,78,282,1.0,5757.67,2,Retired,Debit,Branch,Milwaukee
0.025079617834394906,5.171335904787247,27,32,1.0,1712.65,1,Student,Debit,ATM,Houston
0.027070063694267517,3.5127387563950627,25,183,2.0,1544.88,1,Student,Debit,Online,Charlotte
0.01950636942675159,4.810719868901253,60,119,1.0,13293.83,0,Doctor,Debit,Online,Dallas
0.018312101910828025,4.0451543180313285,30,102,1.0,8839.67,2,Doctor,Debit,ATM,El Paso
0.025477707006369428,6.053734872834107,56,178,1.0,6239.89,2,Retired,Credit,Online,Miami
0.02388535031847134,3.5879535355239756,32,130,1.0,8459.18,2,Engineer,Debit,Branch,Jacksonville
0.025477707006369428,3.6035938598315758,65,87,1.0,9073.17,0,Doctor,Debit,Branch,Miami
0.02786624203821656,1.4906543764441333,78,108,1.0,7561.33,2,Retired,Debit,ATM,Fort Worth
0.02786624203821656,7.202847329608931,21,235,1.0,694.03,1,Student,Credit,Branch,Fort Worth
0.02746815286624204,4.941856685367686,50,81,1.0,2276.57,1,Engineer,Credit,Online,Los Angeles
0.023487261146496817,5.544864895641263,28,169,1.0,2791.12,1,Engineer,Credit,ATM,Austin
0.016321656050955414,4.7545380176389145,28,139,1.0,9808.97,0,Engineer,Debit,Online,Albuquerque
0.02269108280254777,5.14813380728189,57,171,1.0,6324.09,2,Retired,Debit,ATM,San Francisco
0.027070063694267517,5.13308888718026,70,142,1.4142135623730951,13406.0,0,Doctor,Debit,ATM,Charlotte
0.025477707006369428,6.044436431874088,51,76,1.0,6581.55,2,Retired,Debit,Branch,Miami
0.023487261146496817,6.014839218424433,64,28,1.0,3140.79,1,Retired,Debit,Branch,Austin
0.025079617834394906,7.059119222320818,30,45,1.0,10357.26,0,Doctor,Credit,Online,Houston
0.02308917197452229,5.8382259512056915,21,247,1.0,461.83,1,Student,Credit,Branch,New York
0.026671974522292995,6.365972041760872,53,95,1.0,5670.0,2,Engineer,Debit,ATM,Tucson
0.02428343949044586,6.712397113675864,79,36,1.0,4040.32,1,Retired,Credit,Branch,Atlanta
0.02428343949044586,5.539182950849863,20,238,1.0,220.51,1,Student,Debit,Branch,Atlanta
0.02308917197452229,3.170105660498771,62,75,1.0,3634.76,1,Retired,Debit,Online,New York
0.02428343949044586,5.589381214346226,39,96,1.0,7180.48,2,Engineer,Credit,Online,Atlanta
0.02428343949044586,5.928551371047852,75,37,1.0,1389.71,1,Retired,Credit,Online,Atlanta
0.02428343949044586,5.829974499893961,78,70,1.0,5002.7,2,Retired,Credit,ATM,Atlanta
0.021496815286624203,6.698711852046709,20,67,1.0,9239.12,0,Student,Debit,ATM,Columbus
0.025079617834394906,2.382320061012899,24,86,1.0,666.42,1,Student,Debit,ATM,Houston
0.02428343949044586,4.9168373036903334,51,116,1.0,11351.64,0,Doctor,Credit,Branch,Atlanta
0.025079617834394906,5.8320290941007285,43,37,1.0,7234.15,2,Engineer,Debit,ATM,Houston
0.02388535031847134,5.650557491196657,27,127,1.0,2049.51,1,Engineer,Debit,Branch,Jacksonville
0.02308917197452229,4.624874769262426,68,114,1.0,8865.27,2,Doctor,Debit,ATM,New York
0.016321656050955414,4.520483377820898,18,176,1.0,3908.47,1,Student,Debit,Branch,Albuquerque
0.02428343949044586,6.486389421342295,26,264,1.0,5587.44,2,Engineer,Debit,ATM,Atlanta
0.021894904458598725,5.773153052580872,50,118,1.0,438.75,1,Engineer,Debit,Online,Milwaukee
0.021894904458598725,3.749739342370699,28,48,1.0,609.6,1,Student,Debit,Online,Milwaukee
0.02388535031847134,4.284000269375321,68,39,1.0,2393.73,1,Retired,Credit,Branch,Jacksonville
0.02428343949044586,6.14874603512232,54,45,1.0,3914.84,1,Retired,Credit,Branch,Atlanta
0.025079617834394906,5.465525285531943,28,70,1.0,818.36,1,Student,Debit,Branch,Houston
0.02428343949044586,5.0771718178965,18,100,1.0,304.44,1,Student,Debit,Branch,Atlanta
0.026671974522292995,3.947969132201615,30,48,1.0,9553.42,0,Doctor,Credit,Online,Tucson
0.025079617834394906,4.058544658090914,59,56,1.0,3034.67,1,Engineer,Credit,Branch,Houston
0.02388535031847134,3.054944133185837,43,138,1.0,5515.32,2,Engineer,Debit,ATM,Jacksonville
0.023487261146496817,3.9396381724611196,36,84,1.0,1677.01,1,Doctor,Debit,Branch,Austin
0.02746815286624204,4.315886832169337,53,131,1.0,4055.55,2,Retired,Debit,Branch,Los Angeles
0.023487261146496817,4.792562199595151,33,53,1.0,9899.94,0,Doctor,Debit,ATM,Austin
0.025477707006369428,7.12451851933206,18,129,1.0,756.74,1,Student,Debit,Branch,Miami
0.023487261146496817,4.7671189529741085,43,247,1.0,2620.74,1,Engineer,Debit,Branch,Austin
0.016719745222929936,7.560137755047389,30,161,1.0,11090.24,0,Doctor,Debit,ATM,Portland
0.021894904458598725,5.973707825518723,64,79,1.0,2174.16,1,Retired,Debit,ATM,Milwaukee
0.021894904458598725,5.05790048656337,46,160,1.0,7854.1,2,Engineer,Credit,Branch,Milwaukee
0.027070063694267517,6.059123195581797,49,163,1.0,8253.65,2,Engineer,Credit,Branch,Charlotte
0.026671974522292995,6.097354922365414,18,137,1.0,874.15,1,Student,Debit,ATM,Tucson
0.026671974522292995,4.632396172241683,31,26,1.0,6043.25,2,Doctor,Debit,Branch,Tucson
0.027070063694267517,4.227855121296273,37,107,1.0,2766.12,1,Engineer,Debit,Branch,Charlotte
0.024681528662420384,5.790846628030911,56,179,1.0,8171.26,2,Engineer,Debit,Online,Denver
0.02109872611464968,5.0724200270372055,33,100,1.0,5401.21,2,Doctor,Debit,ATM,Sacramento
0.025079617834394906,4.043402083484526,27,142,1.0,3548.02,1,Student,Debit,Online,Houston
0.016719745222929936,5.667395077203811,27,36,1.0,160.83,1,Student,Debit,Online,Portland
0.016719745222929936,5.508051410952312,24,107,1.0,752.25,1,Student,Credit,Branch,Portland
0.02746815286624204,5.031613700481447,39,176,2.0,2459.84,1,Engineer,Credit,Online,Los Angeles
0.018312101910828025,4.747970984619762,41,21,1.0,469.12,1,Engineer,Credit,Branch,El Paso
0.025477707006369428,5.9249774620856215,61,79,1.0,8441.61,2,Doctor,Credit,Online,Miami
0.016719745222929936,6.225805176515408,60,168,1.0,3806.16,1,Engineer,Debit,Online,Portland
0.02428343949044586,4.845917871250658,46,77,2.0,6133.41,2,Engineer,Debit,ATM,Atlanta
0.02428343949044586,6.71070579678357,47,181,1.0,8802.97,2,Doctor,Debit,Branch,Atlanta
0.025079617834394906,6.895490371562065,68,127,1.0,14881.77,0,Doctor,Credit,Online,Houston
0.02388535031847134,2.2375130962503307,63,135,1.0,1106.34,1,Retired,Debit,ATM,Jacksonville
0.02388535031847134,5.2907387210244865,53,30,1.0,5005.33,2,Retired,Credit,Online,Jacksonville
0.02308917197452229,6.459857504918618,58,90,1.0,7949.03,2,Retired,Debit,Branch,New York
0.02428343949044586,2.67552700939665,26,65,1.0,259.77,1,Student,Debit,ATM,Atlanta
0.02269108280254777,6.070968648220581,49,240,1.0,2114.3,1,Engineer,Debit,ATM,San Francisco
0.02786624203821656,5.930041168870556,51,66,1.4142135623730951,5495.3,2,Engineer,Debit,ATM,Fort Worth
0.02388535031847134,6.467201708201478,50,94,1.0,8461.46,2,Doctor,Debit,Branch,Jacksonville
0.023487261146496817,4.375002019736917,52,292,1.0,6870.84,2,Retired,Credit,Online,Austin
0.025079617834394906,4.946772100429302,49,201,1.0,5058.83,2,Engineer,Debit,Branch,Houston
0.023487261146496817,6.21658614080582,31,296,1.0,8885.0,2,Engineer,Debit,Branch,Austin
0.016321656050955414,2.4042387467205457,24,49,1.0,530.81,1,Student,Debit,Online,Albuquerque
0.023487261146496817,4.800901429691963,23,85,1.0,9379.53,0,Student,Debit,ATM,Austin
0.021894904458598725,6.362148406375523,59,180,1.0,6475.13,2,Retired,Debit,Branch,Milwaukee
0.02428343949044586,4.789988622980633,34,22,2.23606797749979,319.04,1,Engineer,Debit,Branch,Atlanta
0.021894904458598725,5.641623342747815,41,168,1.0,5298.85,2,Doctor,Debit,Online,Milwaukee
0.02109872611464968,3.7709201644501458,21,102,1.0,490.57,1,Student,Debit,Online,Sacramento
0.02388535031847134,4.35709336812867,67,259,1.0,11310.27,0,Doctor,Debit,ATM,Jacksonville
0.02428343949044586,3.1608228934195837,62,45,1.0,3988.75,1,Retired,Debit,ATM,Atlanta
0.020302547770700636,6.345215219529468,51,155,1.0,7484.32,2,Retired,Debit,ATM,Louisville
0.023487261146496817,3.293612170982218,58,211,2.23606797749979,4815.11,2,Retired,Credit,Online,Austin
0.027070063694267517,4.672267929520586,51,207,1.0,5963.1,2,Engineer,Debit,Branch,Charlotte
0.021894904458598725,6.59890404595274,52,94,2.23606797749979,10427.0,0,Doctor,Debit,ATM,Milwaukee
0.02388535031847134,5.861213482605029,21,195,1.0,296.47,1,Student,Credit,ATM,Jacksonville
0.02428343949044586,7.049411079050077,65,105,1.0,1100.06,1,Doctor,Debit,ATM,Atlanta
0.023487261146496817,5.218570448457781,19,238,1.0,910.26,1,Student,Debit,Online,Austin
0.026671974522292995,5.632179055796509,29,123,1.0,6684.34,2,Doctor,Debit,Branch,Tucson
0.023487261146496817,6.155494833929685,40,88,1.0,8524.09,2,Doctor,Debit,ATM,Austin
0.026671974522292995,5.570974629731707,53,84,1.0,5126.65,2,Retired,Debit,ATM,Tucson
0.021894904458598725,5.902742617047178,22,94,1.0,873.89,1,Student,Debit,Branch,Milwaukee
0.025477707006369428,5.357057861570636,57,136,1.0,7059.77,2,Retired,Debit,Branch,Miami
0.024681528662420384,3.1130707659712242,58,240,1.0,11991.24,0,Doctor,Debit,ATM,Denver
0.021496815286624203,4.167904765330129,18,199,1.0,8086.04,2,Student,Debit,ATM,Columbus
0.023487261146496817,5.777218792729383,63,167,1.0,12626.49,0,Doctor,Debit,ATM,Austin
0.02388535031847134,2.5733752977756086,75,127,1.0,1730.28,1,Retired,Debit,Branch,Jacksonville
0.021894904458598725,6.466984185166485,44,28,1.0,3143.17,1,Engineer,Debit,Branch,Milwaukee
0.021894904458598725,5.353988563918498,27,146,1.0,1242.49,1,Student,Debit,ATM,Milwaukee
0.02388535031847134,5.751460909972942,55,173,1.0,1886.36,1,Retired,Credit,Branch,Jacksonville
0.02109872611464968,4.61274145148441,26,131,1.0,416.89,1,Student,Debit,Branch,Sacramento
0.024681528662420384,4.756345013785209,53,113,1.0,5929.08,2,Retired,Debit,Branch,Denver
0.021894904458598725,3.544142657647253,23,72,1.0,479.08,1,Student,Debit,Online,Milwaukee
0.027070063694267517,6.213787762038289,33,32,1.0,5862.99,2,Doctor,Credit,Online,Charlotte
0.02269108280254777,4.603268378698495,27,91,1.0,797.1,1,Student,Debit,Branch,San Francisco
0.01910828025477707,1.0543120297715298,65,147,1.0,7287.94,2,Retired,Debit,ATM,Washington
0.02388535031847134,4.381026134340298,59,95,1.0,5624.86,2,Engineer,Credit,Online,Jacksonville
0.02428343949044586,5.274485633294691,39,10,1.0,2988.41,1,Engineer,Credit,Branch,Atlanta
0.02428343949044586,3.3921566370100065,53,185,1.0,2712.96,1,Engineer,Debit,ATM,Atlanta
0.02388535031847134,4.668426635623106,24,88,1.0,1433.66,1,Student,Debit,Online,Jacksonville
0.025477707006369428,6.604404423115734,30,34,1.0,7336.56,2,Doctor,Debit,Online,Miami
0.026671974522292995,5.475877606240281,18,210,1.0,475.63,1,Student,Debit,ATM,Tucson
0.02428343949044586,6.017643858891285,65,89,1.0,11698.15,0,Doctor,Debit,Branch,Atlanta
0.02388535031847134,4.33768282082183,21,157,1.0,1034.35,1,Student,Credit,Online,Jacksonville
0.021894904458598725,4.300680995219929,64,15,1.0,12042.79,0,Doctor,Debit,ATM,Milwaukee
0.021496815286624203,3.6916256797819615,26,143,1.0,518.54,1,Student,Debit,Online,Columbus
0.02269108280254777,7.178385287866661,23,139,1.0,1258.93,1,Student,Debit,ATM,San Francisco
0.02746815286624204,6.59356494664956,68,90,1.0,9127.65,0,Doctor,Debit,ATM,Los Angeles
0.02786624203821656,4.930798120854626,34,50,1.0,4471.05,2,Engineer,Debit,ATM,Fort Worth
0.025079617834394906,6.225963382460326,29,61,1.0,6214.54,2,Engineer,Debit,Online,Houston
0.021894904458598725,5.920156497663592,24,58,1.0,1187.04,1,Student,Credit,Branch,Milwaukee
0.027070063694267517,6.066919825522588,36,205,1.0,354.9,1,Doctor,Debit,Online,Charlotte
0.021894904458598725,5.443802033290018,35,56,1.0,791.46,1,Engineer,Debit,Branch,Milwaukee
0.02388535031847134,4.809823847988456,52,140,1.0,5878.89,2,Retired,Debit,ATM,Jacksonville
0.025079617834394906,4.603869340255043,20,179,1.0,533.2,1,Student,Debit,Online,Houston
0.02388535031847134,4.775334812511415,24,35,1.0,897.94,1,Student,Debit,ATM,Jacksonville
0.026671974522292995,5.503867049461198,30,103,1.0,9159.56,0,Doctor,Debit,Branch,Tucson
0.021894904458598725,5.7774355814696055,45,12,1.0,4392.73,2,Engineer,Debit,ATM,Milwaukee
0.021496815286624203,6.9973491517903526,58,11,1.0,1390.98,1,Retired,Debit,Branch,Columbus
0.018312101910828025,5.649783769557158,40,98,1.0,2008.77,1,Engineer,Debit,Online,El Paso
0.01910828025477707,5.851196226545027,30,60,1.0,6356.96,2,Engineer,Debit,Online,Washington
0.021894904458598725,5.947042329555235,64,164,1.0,6009.12,2,Retired,Debit,Online,Milwaukee
0.027070063694267517,5.96524890028957,76,43,1.0,7896.85,2,Retired,Debit,ATM,Charlotte
0.023487261146496817,3.4085039568445934,24,151,1.0,1649.43,1,Student,Debit,ATM,Austin
0.02388535031847134,3.865979066926739,67,150,1.0,2840.43,1,Retired,Debit,Branch,Jacksonville
0.023487261146496817,5.856904053712287,57,128,1.0,3274.96,1,Retired,Debit,Online,Austin
0.026671974522292995,5.768852104730449,73,81,1.0,6501.56,2,Retired,Debit,Online,Tucson
0.02428343949044586,4.316821224548606,26,76,1.0,363.92,1,Student,Debit,ATM,Atlanta
0.02428343949044586,5.9677608204087464,27,99,1.0,9748.48,0,Engineer,Debit,Online,Atlanta
0.02388535031847134,5.387289320350301,19,45,1.0,1404.53,1,Student,Debit,ATM,Jacksonville
0.01950636942675159,5.302508571166505,21,150,1.0,706.44,1,Student,Debit,ATM,Dallas
0.027070063694267517,4.04917284357538,44,75,1.0,5095.73,2,Doctor,Debit,ATM,Charlotte
0.02269108280254777,5.521260897859579,65,29,1.0,3059.79,1,Retired,Credit,Branch,San Francisco
0.023487261146496817,4.966892371148337,33,145,1.0,7844.23,2,Engineer,Debit,ATM,Austin
0.02786624203821656,6.92925254799296,28,87,1.0,1119.61,1,Student,Debit,ATM,Fort Worth
0.025079617834394906,4.446643277759854,58,248,1.7320508075688772,5313.97,2,Retired,Debit,Online,Houston
0.021894904458598725,7.3830884310576295,31,156,1.0,6227.99,2,Engineer,Debit,ATM,Milwaukee
0.023487261146496817,5.813473599674474,60,98,1.0,6810.94,2,Retired,Debit,ATM,Austin
0.023487261146496817,5.809912694016117,55,143,1.0,1457.07,1,Retired,Debit,Online,Austin
0.027070063694267517,5.471472035517174,22,15,1.0,813.68,1,Student,Debit,Branch,Charlotte
0.026671974522292995,6.037393478996382,27,130,1.0,1518.82,1,Student,Credit,Branch,Tucson
0.023487261146496817,5.76916439003684,50,150,1.0,10269.78,0,Doctor,Debit,ATM,Austin
0.025079617834394906,5.953503040820864,42,172,1.0,672.79,1,Engineer,Debit,Branch,Houston
0.02388535031847134,6.71127800106393,61,158,1.0,6024.8,2,Doctor,Credit,Branch,Jacksonville
0.02308917197452229,6.164934544178619,56,50,1.0,2158.59,1,Engineer,Credit,Online,New York
0.02308917197452229,6.298434408467047,43,92,1.0,6011.8,2,Doctor,Credit,Branch,New York
0.02786624203821656,4.39197696552705,73,76,1.0,6372.58,2,Retired,Debit,ATM,Fort Worth
0.023487261146496817,3.8552409913291616,57,52,1.0,2569.56,1,Engineer,Debit,Branch,Austin
0.02269108280254777,5.7954496631820245,61,54,1.0,10585.48,0,Doctor,Debit,ATM,San Francisco
0.021894904458598725,6.102088685565886,52,161,1.0,717.99,1,Doctor,Debit,ATM,Milwaukee
0.02388535031847134,4.041119578762556,72,150,1.0,3689.65,1,Retired,Debit,Online,Jacksonville
0.02109872611464968,5.071479499645555,28,16,1.0,1512.16,1,Student,Debit,Branch,Sacramento
0.024681528662420384,4.626833825624118,64,75,1.0,14389.45,0,Doctor,Credit,Online,Denver
0.018312101910828025,6.719182222218092,36,265,2.0,9800.21,0,Engineer,Debit,Branch,El Paso
0.021894904458598725,4.142658422500651,74,95,1.0,7014.69,2,Retired,Debit,ATM,Milwaukee
0.023487261146496817,3.339676525013905,79,102,1.0,3520.61,1,Retired,Debit,ATM,Austin
0.025079617834394906,5.163299154869948,80,64,1.0,4913.42,2,Retired,Debit,Online,Houston
0.023487261146496817,5.176771008468541,38,105,1.0,9155.35,0,Engineer,Debit,Branch,Austin
0.02786624203821656,4.493120682179469,46,174,1.0,2567.53,1,Engineer,Debit,Online,Fort Worth
0.021496815286624203,6.343739826702027,53,14,1.0,3779.47,1,Retired,Debit,Online,Columbus
0.021894904458598725,4.935264987071479,68,104,1.0,4177.65,2,Retired,Credit,Online,Milwaukee
0.021894904458598725,6.126716334005255,28,193,1.0,7284.76,2,Engineer,Credit,Branch,Milwaukee
0.02428343949044586,4.6290820060344045,66,146,1.0,6530.59,2,Retired,Debit,Online,Atlanta
0.018312101910828025,5.709134792082811,44,51,1.0,7895.54,2,Doctor,Debit,Online,El Paso
0.02428343949044586,5.587023914046005,54,132,1.0,6781.3,2,Engineer,Debit,Online,Atlanta
0.023487261146496817,5.847998252082701,29,50,1.0,2091.78,1,Engineer,Debit,Online,Austin
0.02746815286624204,6.0222846894478685,41,88,1.0,11108.39,0,Doctor,Debit,ATM,Los Angeles
0.016719745222929936,4.720372115676775,35,111,1.0,9088.36,0,Doctor,Debit,Branch,Portland
0.02388535031847134,5.760068285666793,53,86,1.0,4671.69,2,Engineer,Debit,ATM,Jacksonville
0.02786624203821656,5.566931291907004,37,142,1.0,7534.73,2,Engineer,Debit,Branch,Fort Worth
0.01950636942675159,4.5364629879783,29,144,1.0,6353.14,2,Engineer,Debit,ATM,Dallas
0.027070063694267517,5.572382143040633,63,118,1.0,13587.52,0,Doctor,Debit,Branch,Charlotte
0.024681528662420384,4.182050142641207,74,230,1.0,1351.24,1,Retired,Debit,ATM,Denver
0.02388535031847134,5.539497280348345,28,85,2.23606797749979,2797.26,1,Engineer,Debit,ATM,Jacksonville
0.021894904458598725,6.014399518390478,21,125,1.7320508075688772,1222.77,1,Student,Credit,Branch,Milwaukee
0.02308917197452229,5.17581069205524,57,89,1.0,3728.04,1,Retired,Debit,ATM,New York
0.025079617834394906,5.300664609616385,57,142,1.0,6067.44,2,Doctor,Debit,Online,Houston
0.01950636942675159,3.952588967174808,63,133,1.0,4292.16,2,Retired,Debit,Branch,Dallas
0.02388535031847134,6.079612777634675,56,134,1.0,3801.82,1,Retired,Debit,ATM,Jacksonville
0.02388535031847134,4.327174383125731,64,162,1.0,6353.22,2,Retired,Credit,Branch,Jacksonville
0.020302547770700636,5.213793801477383,23,14,1.0,1251.85,1,Student,Credit,Online,Louisville
0.023487261146496817,6.444703430020987,44,108,1.0,11869.71,0,Doctor,Debit,Online,Austin
0.023487261146496817,5.596160143762447,29,177,1.0,9409.43,0,Doctor,Debit,Online,Austin
0.02388535031847134,5.895146359434385,80,47,1.0,6003.59,2,Retired,Debit,ATM,Jacksonville
0.025079617834394906,6.329988249462264,50,92,1.0,817.83,1,Engineer,Credit,Online,Houston
0.02388535031847134,5.866439727920136,80,45,1.4142135623730951,3663.64,1,Retired,Debit,ATM,Jacksonville
0.02388535031847134,4.893052238442539,28,160,1.0,319.65,1,Student,Debit,Branch,Jacksonville
0.021894904458598725,3.2492110246642736,40,17,1.0,478.23,1,Engineer,Credit,Online,Milwaukee
0.025079617834394906,6.506785053735233,44,143,2.0,13446.81,0,Doctor,Debit,Online,Houston
0.02308917197452229,4.397407736712184,53,58,1.0,8012.81,2,Doctor,Credit,Branch,New York
0.02428343949044586,2.2669579153508947,68,198,1.0,4201.22,2,Retired,Debit,ATM,Atlanta
0.02587579617834395,5.192456725848528,18,19,1.0,8870.89,2,Student,Debit,ATM,Omaha
0.02269108280254777,4.755484946646959,27,108,1.0,906.2,1,Engineer,Debit,Branch,San Francisco
0.023487261146496817,5.091477681940357,46,276,1.0,9286.37,0,Doctor,Debit,Online,Austin
0.021894904458598725,6.298489582402894,70,63,1.0,2224.08,1,Retired,Credit,Branch,Milwaukee
0.02109872611464968,5.763528279053155,67,16,1.0,14639.28,0,Doctor,Credit,Online,Sacramento
0.025079617834394906,5.64187160931645,45,29,1.0,9733.59,0,Engineer,Debit,Branch,Houston
0.023487261146496817,3.226447090364519,29,28,1.0,2756.2,1,Engineer,Debit,ATM,Austin
0.02428343949044586,6.37647181331375,36,86,1.0,6655.15,2,Doctor,Debit,ATM,Atlanta
0.023487261146496817,5.922677011680996,55,143,1.0,3233.87,1,Retired,Debit,ATM,Austin
0.02388535031847134,4.161535811762424,20,148,1.0,1676.57,1,Student,Debit,ATM,Jacksonville
0.02388535031847134,5.952437815139134,54,285,1.0,8371.11,2,Engineer,Debit,Online,Jacksonville
0.02388535031847134,5.514113995199193,65,149,1.0,2611.64,1,Retired,Credit,Branch,Jacksonville
0.02428343949044586,3.907613296939446,18,136,1.0,552.06,1,Student,Credit,Branch,Atlanta
0.02587579617834395,1.6389967146756448,60,119,1.0,6017.36,2,Retired,Credit,Branch,Omaha
0.027070063694267517,4.126973081713828,34,58,1.0,7281.46,2,Engineer,Debit,Branch,Charlotte
0.02428343949044586,6.014179595851196,26,241,1.0,6847.47,2,Engineer,Debit,Branch,Atlanta
0.018312101910828025,6.2645404671704,58,76,1.0,13017.7,0,Doctor,Debit,Branch,El Paso
0.021894904458598725,4.700116663297045,26,247,1.0,7597.66,2,Student,Debit,ATM,Milwaukee
0.021894904458598725,4.2631023230097185,63,49,1.0,7330.31,2,Retired,Debit,Branch,Milwaukee
0.020302547770700636,4.835011258750022,52,79,1.0,6711.78,2,Retired,Debit,Online,Louisville
0.021894904458598725,5.783948251679472,54,30,1.0,2248.06,1,Retired,Debit,ATM,Milwaukee
0.023487261146496817,3.7059823620135983,70,163,1.0,3524.68,1,Retired,Debit,Online,Austin
0.02587579617834395,5.0670156275323635,58,46,1.0,8332.58,2,Engineer,Credit,Branch,Omaha
0.02428343949044586,4.410006521180839,22,68,1.0,1814.48,1,Student,Credit,Online,Atlanta
0.02428343949044586,5.27207605534281,37,176,1.0,3886.77,1,Engineer,Debit,Branch,Atlanta
0.02587579617834395,2.8752581200861167,79,165,1.0,7591.13,2,Retired,Debit,Online,Omaha
0.023487261146496817,6.163420061652759,57,214,1.0,1484.31,1,Retired,Debit,ATM,Austin
0.025477707006369428,3.6941157209091826,66,245,2.0,9385.57,0,Doctor,Debit,ATM,Miami
0.01950636942675159,6.459513141517914,79,152,1.0,4202.92,2,Retired,Debit,Branch,Dallas
0.016719745222929936,5.0407764510082425,66,174,1.0,4813.12,2,Retired,Credit,Branch,Portland
0.026671974522292995,5.234312036572124,18,139,1.0,9716.68,0,Student,Debit,Branch,Tucson
0.02428343949044586,6.469374340112315,24,55,1.0,1980.62,1,Student,Debit,Online,Atlanta
0.023487261146496817,5.4278532878970704,41,168,1.0,10216.25,0,Doctor,Debit,Branch,Austin
0.021894904458598725,5.723585101952381,22,222,1.0,944.83,1,Student,Debit,ATM,Milwaukee
0.021894904458598725,5.455748374496865,42,37,1.0,7469.2,2,Doctor,Credit,Branch,Milwaukee
0.025079617834394906,6.677247175804874,68,76,1.0,13389.16,0,Doctor,Debit,Online,Houston
0.025079617834394906,5.416944490306248,52,93,1.0,8475.47,2,Doctor,Debit,ATM,Houston
0.026671974522292995,5.374491060770879,23,63,1.0,991.69,1,Student,Credit,ATM,Tucson
0.020302547770700636,5.1026673795427495,63,111,1.0,6953.8,2,Retired,Credit,Branch,Louisville
0.02388535031847134,5.278063637520769,34,91,1.0,1370.03,1,Engineer,Debit,Branch,Jacksonville
0.018312101910828025,3.1945831322991562,46,175,2.0,14851.28,0,Doctor,Debit,ATM,El Paso
0.02109872611464968,5.43153621033426,34,277,1.0,11505.35,0,Doctor,Debit,Online,Sacramento
0.027070063694267517,5.564137192142683,26,100,1.0,914.28,1,Student,Debit,Online,Charlotte
0.01950636942675159,4.10280864063423,36,55,1.0,9955.88,0,Doctor,Credit,Online,Dallas
0.021496815286624203,3.9441028988915576,64,143,1.0,4732.81,2,Retired,Debit,Online,Columbus
0.02388535031847134,6.980959271240553,20,91,1.0,530.86,1,Student,Debit,Branch,Jacksonville
0.023487261146496817,4.735671994052249,73,31,1.0,3807.84,1,Retired,Credit,Online,Austin
0.021894904458598725,2.550226115908643,21,131,1.0,320.25,1,Student,Debit,ATM,Milwaukee
0.02109872611464968,5.799516806919395,55,14,1.0,12033.92,0,Doctor,Debit,Branch,Sacramento
0.02428343949044586,5.044972306500705,61,82,1.0,6109.55,2,Retired,Debit,ATM,Atlanta
0.02388535031847134,5.457199691608229,20,297,1.0,1691.88,1,Student,Debit,Online,Jacksonville
0.02388535031847134,4.9614450499054845,18,116,1.0,1697.67,1,Student,Debit,ATM,Jacksonville
0.025079617834394906,5.347250377657216,55,126,1.0,8359.5,2,Engineer,Debit,Branch,Houston
0.020302547770700636,7.037581064316722,26,144,1.0,1629.12,1,Student,Debit,ATM,Louisville
0.023487261146496817,5.5688787121914,42,162,1.0,6100.08,2,Engineer,Debit,ATM,Austin
0.02786624203821656,4.632882624554627,45,105,1.0,13872.03,0,Doctor,Debit,ATM,Fort Worth
0.02786624203821656,4.602265972840701,32,117,1.0,10095.23,0,Doctor,Debit,ATM,Fort Worth
0.02428343949044586,4.481645699702594,21,252,1.0,1504.99,1,Student,Debit,Branch,Atlanta
0.02587579617834395,4.435448911169875,32,158,1.0,13182.11,0,Doctor,Debit,Branch,Omaha
0.027070063694267517,5.593037116351469,46,40,1.0,4330.04,2,Engineer,Debit,Online,Charlotte
0.018312101910828025,6.769699380486169,29,39,1.0,905.25,1,Doctor,Debit,ATM,El Paso
0.026671974522292995,5.045487504863466,38,269,1.0,6972.5,2,Engineer,Credit,ATM,Tucson
0.020302547770700636,5.109031615952449,78,110,1.0,3553.69,1,Retired,Debit,Branch,Louisville
0.02269108280254777,6.632159867665503,69,90,1.0,6164.65,2,Retired,Debit,ATM,San Francisco
0.02428343949044586,4.651672019639511,28,188,1.0,9626.14,0,Engineer,Debit,Online,Atlanta
0.02428343949044586,6.371475085743678,55,139,1.0,6364.14,2,Engineer,Debit,Online,Atlanta
0.01910828025477707,5.323302619241945,77,159,1.0,4351.83,2,Retired,Debit,Online,Washington
0.02308917197452229,3.9983841710761894,56,165,1.0,5773.5,2,Retired,Debit,Online,New York
0.02746815286624204,7.01162868944695,30,262,1.0,9257.04,0,Engineer,Debit,Branch,Los Angeles
0.027070063694267517,3.9880576917041437,68,14,1.0,6335.58,2,Retired,Credit,Online,Charlotte
0.016719745222929936,4.7971945182434315,49,105,1.0,5403.79,2,Doctor,Debit,ATM,Portland
0.02308917197452229,5.401776074916267,31,28,1.0,8135.31,2,Engineer,Debit,Online,New York
0.026671974522292995,4.78757507264335,45,87,1.0,9798.26,0,Doctor,Debit,ATM,Tucson
0.023487261146496817,5.216673377507527,21,74,1.0,137.42,1,Student,Debit,ATM,Austin
0.02388535031847134,6.756792844627935,60,227,1.0,7015.46,2,Engineer,Debit,Online,Jacksonville
